run,time,src,dest,path,hops,latency_ms,delivered,alpha
alpha20_run3,67,10.0.0.2,10.0.0.3,10.0.0.2->10.0.0.1->10.0.0.3,2,77.55,1,0.2
alpha20_run3,68,10.0.0.5,10.0.0.4,10.0.0.5->10.0.0.1->10.0.0.4,2,111.43,1,0.2
alpha20_run3,69,10.0.0.3,10.0.0.2,10.0.0.3->10.0.0.1,1,0.0,0,0.2
alpha20_run3,69,10.0.0.5,10.0.0.2,10.0.0.5->10.0.0.2,1,0.0,1,0.2
alpha20_run3,69,10.0.0.1,10.0.0.4,10.0.0.1->10.0.0.3->10.0.0.4,2,122.62,1,0.2
alpha20_run3,70,10.0.0.1,10.0.0.3,10.0.0.1->10.0.0.4->10.0.0.3,2,114.32,1,0.2
alpha20_run3,70,10.0.0.1,10.0.0.5,10.0.0.1->10.0.0.5,1,0.0,1,0.2
alpha20_run3,71,10.0.0.1,10.0.0.3,10.0.0.1->10.0.0.5,1,0.0,0,0.2
alpha20_run3,71,10.0.0.4,10.0.0.3,10.0.0.4->10.0.0.2->10.0.0.3,2,157.97,1,0.2
alpha20_run3,71,10.0.0.3,10.0.0.1,10.0.0.3->10.0.0.4->10.0.0.1,2,132.25,1,0.2
alpha20_run3,71,10.0.0.5,10.0.0.4,10.0.0.5->10.0.0.3->10.0.0.4,2,115.84,1,0.2
alpha20_run3,72,10.0.0.2,10.0.0.5,10.0.0.2->10.0.0.3->10.0.0.5,2,111.97,1,0.2
alpha20_run3,72,10.0.0.1,10.0.0.2,10.0.0.1->10.0.0.3->10.0.0.2,2,186.81,1,0.2
alpha20_run3,72,10.0.0.1,10.0.0.3,10.0.0.1->10.0.0.4->10.0.0.3,2,127.14,1,0.2
alpha20_run3,72,10.0.0.4,10.0.0.1,10.0.0.4->10.0.0.2->10.0.0.1,2,73.81,1,0.2
alpha20_run3,72,10.0.0.1,10.0.0.4,10.0.0.1->10.0.0.2->10.0.0.4,2,162.48,1,0.2
alpha20_run3,72,10.0.0.4,10.0.0.5,10.0.0.4->10.0.0.2->10.0.0.5,2,134.91,1,0.2
alpha20_run3,72,10.0.0.1,10.0.0.3,10.0.0.1->10.0.0.4->10.0.0.3,2,107.47,1,0.2
alpha20_run3,73,10.0.0.4,10.0.0.3,10.0.0.4->10.0.0.2->10.0.0.3,2,123.03,1,0.2
alpha20_run3,73,10.0.0.4,10.0.0.2,10.0.0.4->10.0.0.2,1,0.0,1,0.2
alpha20_run3,74,10.0.0.2,10.0.0.3,10.0.0.2->10.0.0.4->10.0.0.3,2,128.2,1,0.2
alpha20_run3,75,10.0.0.5,10.0.0.1,10.0.0.5->10.0.0.3->10.0.0.1,2,147.13,1,0.2
alpha20_run3,75,10.0.0.1,10.0.0.4,10.0.0.1->10.0.0.4,1,0.0,1,0.2
alpha20_run3,76,10.0.0.1,10.0.0.5,10.0.0.1->10.0.0.2->10.0.0.5,2,102.45,1,0.2
alpha20_run3,76,10.0.0.5,10.0.0.4,10.0.0.5->10.0.0.1->10.0.0.4,2,188.05,1,0.2
alpha20_run3,76,10.0.0.1,10.0.0.5,10.0.0.1->10.0.0.2->10.0.0.5,2,133.68,1,0.2
alpha20_run3,77,10.0.0.2,10.0.0.3,10.0.0.2->10.0.0.5->10.0.0.3,2,532.41,1,0.2
alpha20_run3,77,10.0.0.5,10.0.0.4,10.0.0.5->10.0.0.3->10.0.0.4,2,104.3,1,0.2
alpha20_run3,77,10.0.0.4,10.0.0.2,10.0.0.4->10.0.0.3->10.0.0.2,2,141.9,1,0.2
alpha20_run3,77,10.0.0.5,10.0.0.1,10.0.0.5->10.0.0.4->10.0.0.1,2,168.54,1,0.2
alpha20_run3,78,10.0.0.5,10.0.0.2,10.0.0.5->10.0.0.1->10.0.0.2,2,99.23,1,0.2
alpha20_run3,78,10.0.0.1,10.0.0.3,10.0.0.1->10.0.0.3,1,0.0,1,0.2
alpha20_run3,79,10.0.0.3,10.0.0.2,10.0.0.3->10.0.0.1->10.0.0.2,2,121.41,1,0.2
alpha20_run3,80,10.0.0.2,10.0.0.5,10.0.0.2->10.0.0.1->10.0.0.5,2,138.33,1,0.2
alpha20_run3,81,10.0.0.2,10.0.0.3,10.0.0.2->10.0.0.1->10.0.0.3,2,69.15,1,0.2
alpha20_run3,81,10.0.0.1,10.0.0.4,10.0.0.1->10.0.0.5,1,0.0,0,0.2
alpha20_run3,81,10.0.0.2,10.0.0.4,10.0.0.2->10.0.0.1->10.0.0.4,2,74.37,1,0.2
alpha20_run3,81,10.0.0.5,10.0.0.3,10.0.0.5->10.0.0.1->10.0.0.3,2,140.01,1,0.2
alpha20_run3,81,10.0.0.1,10.0.0.5,10.0.0.1->10.0.0.2->10.0.0.5,2,114.75,1,0.2
alpha20_run3,82,10.0.0.1,10.0.0.2,10.0.0.1->10.0.0.2,1,0.0,1,0.2
alpha20_run3,82,10.0.0.1,10.0.0.2,10.0.0.1->10.0.0.3->10.0.0.2,2,136.09,1,0.2
alpha20_run3,83,10.0.0.1,10.0.0.2,10.0.0.1->10.0.0.2,1,0.0,1,0.2
alpha20_run3,83,10.0.0.3,10.0.0.5,10.0.0.3->10.0.0.1->10.0.0.5,2,116.17,1,0.2
alpha20_run3,83,10.0.0.4,10.0.0.5,10.0.0.4->10.0.0.1->10.0.0.5,2,107.12,1,0.2
alpha20_run3,84,10.0.0.1,10.0.0.5,10.0.0.1->10.0.0.3->10.0.0.5,2,122.26,1,0.2
alpha20_run3,84,10.0.0.2,10.0.0.3,10.0.0.2->10.0.0.1->10.0.0.3,2,97.62,1,0.2
alpha20_run3,84,10.0.0.3,10.0.0.2,10.0.0.3->10.0.0.1->10.0.0.2,2,96.27,1,0.2
alpha20_run3,85,10.0.0.1,10.0.0.3,10.0.0.1->10.0.0.3,1,0.0,1,0.2
alpha20_run3,86,10.0.0.5,10.0.0.2,10.0.0.5->10.0.0.1->10.0.0.2,2,119.06,1,0.2
alpha20_run3,87,10.0.0.5,10.0.0.1,10.0.0.5->10.0.0.1,1,0.0,1,0.2
alpha20_run3,88,10.0.0.4,10.0.0.3,10.0.0.4->10.0.0.1->10.0.0.3,2,130.77,1,0.2
alpha20_run3,88,10.0.0.1,10.0.0.4,10.0.0.1->10.0.0.2->10.0.0.4,2,135.3,1,0.2
alpha20_run3,89,10.0.0.3,10.0.0.4,10.0.0.3->10.0.0.4,1,0.0,1,0.2
alpha20_run3,89,10.0.0.5,10.0.0.1,10.0.0.5->10.0.0.3->10.0.0.1,2,174.71,1,0.2
alpha20_run3,90,10.0.0.5,10.0.0.2,10.0.0.5->10.0.0.2,1,0.0,1,0.2
alpha20_run3,90,10.0.0.2,10.0.0.3,10.0.0.2->10.0.0.4->10.0.0.3,2,72.16,1,0.2
alpha20_run3,90,10.0.0.4,10.0.0.2,10.0.0.4->10.0.0.1->10.0.0.2,2,154.11,1,0.2
alpha20_run3,90,10.0.0.5,10.0.0.2,10.0.0.5->10.0.0.4->10.0.0.2,2,60.09,1,0.2
alpha20_run3,91,10.0.0.4,10.0.0.3,10.0.0.4->10.0.0.2->10.0.0.3,2,141.08,1,0.2
alpha20_run3,91,10.0.0.5,10.0.0.2,10.0.0.5->10.0.0.4->10.0.0.2,2,105.69,1,0.2
alpha20_run3,91,10.0.0.4,10.0.0.2,10.0.0.4->10.0.0.2,1,0.0,1,0.2
alpha20_run3,91,10.0.0.5,10.0.0.3,10.0.0.5->10.0.0.4->10.0.0.3,2,131.53,1,0.2
alpha20_run3,91,10.0.0.4,10.0.0.2,10.0.0.4->10.0.0.1->10.0.0.2,2,95.3,1,0.2
alpha20_run3,92,10.0.0.2,10.0.0.1,10.0.0.2->10.0.0.4->10.0.0.1,2,117.42,1,0.2
alpha20_run3,92,10.0.0.4,10.0.0.3,10.0.0.4->10.0.0.1->10.0.0.3,2,73.67,1,0.2
alpha20_run3,92,10.0.0.2,10.0.0.4,10.0.0.2->10.0.0.1->10.0.0.4,2,84.16,1,0.2
alpha20_run3,93,10.0.0.3,10.0.0.2,10.0.0.3->10.0.0.1->10.0.0.2,2,117.54,1,0.2
alpha20_run3,93,10.0.0.2,10.0.0.5,10.0.0.2->10.0.0.4->10.0.0.5,2,110.79,1,0.2
alpha20_run3,93,10.0.0.1,10.0.0.2,10.0.0.1->10.0.0.5->10.0.0.2,2,324.98,1,0.2
alpha20_run3,93,10.0.0.4,10.0.0.5,10.0.0.4->10.0.0.1->10.0.0.5,2,89.7,1,0.2
alpha20_run3,94,10.0.0.5,10.0.0.3,10.0.0.5->10.0.0.4->10.0.0.3,2,86.58,1,0.2
alpha20_run3,94,10.0.0.1,10.0.0.2,10.0.0.1->10.0.0.4->10.0.0.2,2,153.64,1,0.2
alpha20_run3,94,10.0.0.2,10.0.0.1,10.0.0.2->10.0.0.5->10.0.0.1,2,327.54,1,0.2
alpha20_run3,94,10.0.0.2,10.0.0.4,10.0.0.2->10.0.0.1->10.0.0.4,2,90.11,1,0.2
alpha20_run3,95,10.0.0.1,10.0.0.3,10.0.0.1->10.0.0.3,1,0.0,1,0.2
alpha20_run3,95,10.0.0.1,10.0.0.5,10.0.0.1->10.0.0.5,1,0.0,1,0.2
alpha20_run3,95,10.0.0.5,10.0.0.2,10.0.0.5->10.0.0.1->10.0.0.2,2,128.93,1,0.2
alpha20_run3,97,10.0.0.4,10.0.0.3,10.0.0.4->10.0.0.2->10.0.0.3,2,168.16,1,0.2
alpha20_run3,97,10.0.0.3,10.0.0.5,10.0.0.3->10.0.0.4->10.0.0.5,2,110.71,1,0.2
alpha20_run3,97,10.0.0.3,10.0.0.2,10.0.0.3->10.0.0.4->10.0.0.2,2,128.36,1,0.2
alpha20_run3,98,10.0.0.2,10.0.0.1,10.0.0.2->10.0.0.3->10.0.0.1,2,124.36,1,0.2
alpha20_run3,98,10.0.0.2,10.0.0.3,10.0.0.2->10.0.0.3,1,0.0,1,0.2
alpha20_run3,99,10.0.0.1,10.0.0.3,10.0.0.1->10.0.0.3,1,0.0,1,0.2
alpha20_run3,99,10.0.0.4,10.0.0.3,10.0.0.4->10.0.0.1->10.0.0.3,2,162.76,1,0.2
alpha20_run3,99,10.0.0.5,10.0.0.2,10.0.0.5->10.0.0.3->10.0.0.2,2,136.61,1,0.2
alpha20_run3,99,10.0.0.2,10.0.0.4,10.0.0.2->10.0.0.5,1,0.0,0,0.2
alpha20_run3,101,10.0.0.5,10.0.0.4,10.0.0.5->10.0.0.4,1,0.0,1,0.2
alpha20_run3,102,10.0.0.4,10.0.0.2,10.0.0.4->10.0.0.3->10.0.0.2,2,139.33,1,0.2
alpha20_run3,102,10.0.0.3,10.0.0.4,10.0.0.3->10.0.0.4,1,0.0,1,0.2
alpha20_run3,103,10.0.0.3,10.0.0.4,10.0.0.3->10.0.0.2->10.0.0.4,2,100.01,1,0.2
alpha20_run3,103,10.0.0.5,10.0.0.1,10.0.0.5->10.0.0.2->10.0.0.1,2,113.37,1,0.2
alpha20_run3,103,10.0.0.2,10.0.0.1,10.0.0.2->10.0.0.3->10.0.0.1,2,136.91,1,0.2
alpha20_run3,104,10.0.0.5,10.0.0.4,10.0.0.5->10.0.0.2->10.0.0.4,2,98.75,1,0.2
alpha20_run3,104,10.0.0.4,10.0.0.1,10.0.0.4->10.0.0.2->10.0.0.1,2,116.97,1,0.2
alpha20_run3,104,10.0.0.1,10.0.0.4,10.0.0.1->10.0.0.2->10.0.0.4,2,110.63,1,0.2
alpha20_run3,104,10.0.0.3,10.0.0.2,10.0.0.3->10.0.0.2,1,0.0,1,0.2
alpha20_run3,105,10.0.0.4,10.0.0.2,10.0.0.4->10.0.0.2,1,0.0,1,0.2
alpha20_run3,105,10.0.0.1,10.0.0.5,10.0.0.1->10.0.0.2->10.0.0.5,2,192.95,1,0.2
alpha20_run3,106,10.0.0.1,10.0.0.2,10.0.0.1->10.0.0.4->10.0.0.2,2,104.75,1,0.2
alpha20_run3,106,10.0.0.2,10.0.0.4,10.0.0.2->10.0.0.4,1,0.0,1,0.2
alpha20_run3,106,10.0.0.5,10.0.0.1,10.0.0.5->10.0.0.4->10.0.0.1,2,89.96,1,0.2
alpha20_run3,107,10.0.0.2,10.0.0.1,10.0.0.2->10.0.0.4->10.0.0.1,2,117.31,1,0.2
alpha20_run3,108,10.0.0.3,10.0.0.2,10.0.0.3->10.0.0.4->10.0.0.2,2,132.27,1,0.2
alpha20_run3,109,10.0.0.3,10.0.0.2,10.0.0.3->10.0.0.1->10.0.0.2,2,113.66,1,0.2
alpha20_run3,110,10.0.0.2,10.0.0.4,10.0.0.2->10.0.0.3->10.0.0.4,2,200.51,1,0.2
alpha20_run3,111,10.0.0.5,10.0.0.2,10.0.0.5->10.0.0.1->10.0.0.2,2,73.94,1,0.2
alpha20_run3,112,10.0.0.1,10.0.0.3,10.0.0.1->10.0.0.4->10.0.0.3,2,182.82,1,0.2
alpha20_run3,112,10.0.0.1,10.0.0.3,10.0.0.1->10.0.0.2->10.0.0.3,2,124.32,1,0.2
alpha20_run3,113,10.0.0.5,10.0.0.1,10.0.0.5->10.0.0.1,1,0.0,1,0.2
alpha20_run3,113,10.0.0.3,10.0.0.4,10.0.0.3->10.0.0.1->10.0.0.4,2,115.46,1,0.2
alpha20_run3,113,10.0.0.3,10.0.0.1,10.0.0.3->10.0.0.1,1,0.0,1,0.2
alpha20_run3,113,10.0.0.5,10.0.0.3,10.0.0.5->10.0.0.1->10.0.0.3,2,130.43,1,0.2
alpha20_run3,115,10.0.0.2,10.0.0.1,10.0.0.2->10.0.0.1,1,0.0,1,0.2
alpha20_run3,115,10.0.0.4,10.0.0.1,10.0.0.4->10.0.0.1,1,0.0,1,0.2
alpha20_run3,116,10.0.0.4,10.0.0.1,10.0.0.4->10.0.0.1,1,0.0,1,0.2
alpha20_run3,117,10.0.0.5,10.0.0.2,10.0.0.5->10.0.0.1->10.0.0.2,2,125.87,1,0.2
alpha20_run3,117,10.0.0.1,10.0.0.2,10.0.0.1->10.0.0.2,1,0.0,1,0.2
alpha20_run3,117,10.0.0.1,10.0.0.3,10.0.0.1->10.0.0.3,1,0.0,1,0.2
alpha20_run3,118,10.0.0.5,10.0.0.2,10.0.0.5->10.0.0.2,1,0.0,1,0.2
alpha20_run3,118,10.0.0.3,10.0.0.1,10.0.0.3->10.0.0.1,1,0.0,1,0.2
alpha20_run3,119,10.0.0.3,10.0.0.2,10.0.0.3->10.0.0.2,1,0.0,1,0.2
alpha20_run3,119,10.0.0.4,10.0.0.3,10.0.0.4->10.0.0.3,1,0.0,1,0.2
alpha20_run3,119,10.0.0.5,10.0.0.4,10.0.0.5->10.0.0.1->10.0.0.4,2,100.49,1,0.2
alpha20_run3,119,10.0.0.1,10.0.0.3,10.0.0.1->10.0.0.2->10.0.0.3,2,163.1,1,0.2
alpha20_run3,120,10.0.0.1,10.0.0.2,10.0.0.1->10.0.0.3->10.0.0.2,2,123.85,1,0.2
alpha20_run3,120,10.0.0.1,10.0.0.2,10.0.0.1->10.0.0.3->10.0.0.2,2,89.44,1,0.2
alpha20_run3,120,10.0.0.5,10.0.0.1,10.0.0.5->10.0.0.3->10.0.0.1,2,121.3,1,0.2
alpha20_run3,122,10.0.0.4,10.0.0.2,10.0.0.4->10.0.0.3->10.0.0.2,2,143.63,1,0.2
alpha20_run3,122,10.0.0.4,10.0.0.5,10.0.0.4->10.0.0.3->10.0.0.5,2,177.56,1,0.2
alpha20_run3,122,10.0.0.4,10.0.0.5,10.0.0.4->10.0.0.1->10.0.0.5,2,107.56,1,0.2
alpha20_run3,123,10.0.0.1,10.0.0.2,10.0.0.1->10.0.0.4->10.0.0.2,2,83.95,1,0.2
alpha20_run3,124,10.0.0.2,10.0.0.4,10.0.0.2->10.0.0.4,1,0.0,1,0.2
alpha20_run3,124,10.0.0.3,10.0.0.2,10.0.0.3->10.0.0.4->10.0.0.2,2,81.72,1,0.2
alpha20_run3,124,10.0.0.5,10.0.0.4,10.0.0.5->10.0.0.4,1,0.0,1,0.2
alpha20_run3,124,10.0.0.3,10.0.0.1,10.0.0.3->10.0.0.4->10.0.0.1,2,176.24,1,0.2
alpha20_run3,125,10.0.0.3,10.0.0.4,10.0.0.3->10.0.0.1->10.0.0.4,2,180.61,1,0.2
alpha20_run3,125,10.0.0.2,10.0.0.5,10.0.0.2->10.0.0.3->10.0.0.5,2,95.46,1,0.2
alpha20_run3,126,10.0.0.4,10.0.0.1,10.0.0.4->10.0.0.3->10.0.0.1,2,86.15,1,0.2
alpha20_run3,126,10.0.0.5,10.0.0.1,10.0.0.5->10.0.0.3->10.0.0.1,2,117.74,1,0.2
alpha20_run3,127,10.0.0.5,10.0.0.1,10.0.0.5->10.0.0.3->10.0.0.1,2,92.25,1,0.2
alpha20_run3,127,10.0.0.1,10.0.0.3,10.0.0.1->10.0.0.3,1,0.0,1,0.2
alpha20_run3,129,10.0.0.4,10.0.0.3,10.0.0.4->10.0.0.3,1,0.0,1,0.2
alpha20_run3,130,10.0.0.5,10.0.0.2,10.0.0.5->10.0.0.3->10.0.0.2,2,87.55,1,0.2
alpha20_run3,130,10.0.0.3,10.0.0.2,10.0.0.3->10.0.0.4->10.0.0.2,2,106.85,1,0.2
alpha20_run3,130,10.0.0.4,10.0.0.5,10.0.0.4->10.0.0.3->10.0.0.5,2,154.72,1,0.2
alpha20_run3,131,10.0.0.2,10.0.0.4,10.0.0.2->10.0.0.3->10.0.0.4,2,114.55,1,0.2
alpha20_run3,131,10.0.0.4,10.0.0.1,10.0.0.4->10.0.0.3->10.0.0.1,2,147.74,1,0.2
alpha20_run3,132,10.0.0.5,10.0.0.1,10.0.0.5->10.0.0.4->10.0.0.1,2,161.49,1,0.2
alpha20_run3,133,10.0.0.3,10.0.0.2,10.0.0.3->10.0.0.5,1,0.0,0,0.2
alpha20_run3,134,10.0.0.2,10.0.0.1,10.0.0.2->10.0.0.3->10.0.0.1,2,194.28,1,0.2
alpha20_run3,135,10.0.0.1,10.0.0.3,10.0.0.1->10.0.0.2->10.0.0.3,2,83.82,1,0.2
alpha20_run3,135,10.0.0.1,10.0.0.3,10.0.0.1->10.0.0.2->10.0.0.3,2,147.62,1,0.2
alpha20_run3,135,10.0.0.5,10.0.0.2,10.0.0.5->10.0.0.2,1,0.0,1,0.2
alpha20_run3,135,10.0.0.3,10.0.0.2,10.0.0.3->10.0.0.2,1,0.0,1,0.2
alpha20_run3,135,10.0.0.3,10.0.0.2,10.0.0.3->10.0.0.2,1,0.0,1,0.2
alpha20_run3,136,10.0.0.1,10.0.0.4,10.0.0.1->10.0.0.2->10.0.0.4,2,148.24,1,0.2
alpha20_run3,136,10.0.0.4,10.0.0.1,10.0.0.4->10.0.0.1,1,0.0,1,0.2
alpha20_run3,137,10.0.0.4,10.0.0.3,10.0.0.4->10.0.0.1->10.0.0.3,2,77.3,1,0.2
alpha20_run3,139,10.0.0.2,10.0.0.4,10.0.0.2->10.0.0.1->10.0.0.4,2,147.65,1,0.2
alpha20_run3,142,10.0.0.1,10.0.0.5,10.0.0.1->10.0.0.4->10.0.0.5,2,115.31,1,0.2
alpha20_run3,142,10.0.0.1,10.0.0.4,10.0.0.1->10.0.0.4,1,0.0,1,0.2
alpha20_run3,142,10.0.0.2,10.0.0.3,10.0.0.2->10.0.0.1->10.0.0.3,2,50.18,1,0.2
alpha20_run3,142,10.0.0.5,10.0.0.2,10.0.0.5->10.0.0.1->10.0.0.2,2,129.57,1,0.2
alpha20_run3,142,10.0.0.3,10.0.0.5,10.0.0.3->10.0.0.1->10.0.0.5,2,105.47,1,0.2
alpha20_run3,143,10.0.0.2,10.0.0.4,10.0.0.2->10.0.0.1->10.0.0.4,2,147.12,1,0.2
alpha20_run3,143,10.0.0.4,10.0.0.1,10.0.0.4->10.0.0.2->10.0.0.1,2,88.79,1,0.2
alpha20_run3,144,10.0.0.4,10.0.0.1,10.0.0.4->10.0.0.2->10.0.0.1,2,113.1,1,0.2
alpha20_run3,144,10.0.0.3,10.0.0.1,10.0.0.3->10.0.0.2->10.0.0.1,2,107.77,1,0.2
alpha20_run3,146,10.0.0.4,10.0.0.2,10.0.0.4->10.0.0.2,1,0.0,1,0.2
alpha20_run3,146,10.0.0.2,10.0.0.5,10.0.0.2->10.0.0.4->10.0.0.5,2,124.69,1,0.2
alpha20_run3,147,10.0.0.2,10.0.0.5,10.0.0.2->10.0.0.4->10.0.0.5,2,129.53,1,0.2
alpha20_run3,148,10.0.0.3,10.0.0.5,10.0.0.3->10.0.0.2->10.0.0.5,2,146.46,1,0.2
alpha20_run3,148,10.0.0.5,10.0.0.3,10.0.0.5->10.0.0.1->10.0.0.3,2,141.4,1,0.2
alpha20_run3,148,10.0.0.3,10.0.0.1,10.0.0.3->10.0.0.5->10.0.0.1,2,416.46,1,0.2
alpha20_run3,149,10.0.0.4,10.0.0.1,10.0.0.4->10.0.0.2->10.0.0.1,2,118.15,1,0.2
alpha20_run3,149,10.0.0.5,10.0.0.4,10.0.0.5->10.0.0.2->10.0.0.4,2,63.01,1,0.2
alpha20_run3,149,10.0.0.2,10.0.0.4,10.0.0.2->10.0.0.4,1,0.0,1,0.2
alpha20_run3,150,10.0.0.5,10.0.0.1,10.0.0.5->10.0.0.2->10.0.0.1,2,81.17,1,0.2
alpha20_run3,150,10.0.0.4,10.0.0.3,10.0.0.4->10.0.0.2->10.0.0.3,2,83.19,1,0.2
alpha20_run3,151,10.0.0.2,10.0.0.3,10.0.0.2->10.0.0.4->10.0.0.3,2,108.17,1,0.2
alpha20_run3,152,10.0.0.2,10.0.0.1,10.0.0.2->10.0.0.4->10.0.0.1,2,108.96,1,0.2
alpha20_run3,153,10.0.0.2,10.0.0.4,10.0.0.2->10.0.0.4,1,0.0,1,0.2
alpha20_run3,153,10.0.0.3,10.0.0.2,10.0.0.3->10.0.0.2,1,0.0,1,0.2
alpha20_run3,154,10.0.0.4,10.0.0.3,10.0.0.4->10.0.0.2->10.0.0.3,2,116.2,1,0.2
alpha20_run3,154,10.0.0.3,10.0.0.2,10.0.0.3->10.0.0.2,1,0.0,1,0.2
alpha20_run3,155,10.0.0.3,10.0.0.1,10.0.0.3->10.0.0.2->10.0.0.1,2,96.65,1,0.2
alpha20_run3,155,10.0.0.3,10.0.0.2,10.0.0.3->10.0.0.2,1,0.0,1,0.2
alpha20_run3,156,10.0.0.5,10.0.0.3,10.0.0.5->10.0.0.2->10.0.0.3,2,160.56,1,0.2
alpha20_run3,156,10.0.0.1,10.0.0.4,10.0.0.1->10.0.0.4,1,0.0,1,0.2
alpha20_run3,157,10.0.0.1,10.0.0.3,10.0.0.1->10.0.0.4->10.0.0.3,2,115.62,1,0.2
alpha20_run3,157,10.0.0.5,10.0.0.2,10.0.0.5->10.0.0.4->10.0.0.2,2,112.5,1,0.2
alpha20_run3,158,10.0.0.4,10.0.0.5,10.0.0.4->10.0.0.5,1,0.0,1,0.2
alpha20_run3,158,10.0.0.4,10.0.0.2,10.0.0.4->10.0.0.1->10.0.0.2,2,102.1,1,0.2
alpha20_run3,159,10.0.0.4,10.0.0.1,10.0.0.4->10.0.0.1,1,0.0,1,0.2
alpha20_run3,159,10.0.0.5,10.0.0.4,10.0.0.5->10.0.0.1->10.0.0.4,2,106.49,1,0.2
alpha20_run3,159,10.0.0.3,10.0.0.2,10.0.0.3->10.0.0.1->10.0.0.2,2,98.97,1,0.2
alpha20_run3,160,10.0.0.5,10.0.0.3,10.0.0.5->10.0.0.1->10.0.0.3,2,136.09,1,0.2
alpha20_run3,160,10.0.0.4,10.0.0.1,10.0.0.4->10.0.0.1,1,0.0,1,0.2
alpha20_run3,161,10.0.0.1,10.0.0.4,10.0.0.1->10.0.0.5,1,0.0,0,0.2
alpha20_run3,162,10.0.0.3,10.0.0.2,10.0.0.3->10.0.0.4->10.0.0.2,2,129.38,1,0.2
alpha20_run3,162,10.0.0.4,10.0.0.3,10.0.0.4->10.0.0.1->10.0.0.3,2,129.49,1,0.2
alpha20_run3,162,10.0.0.3,10.0.0.4,10.0.0.3->10.0.0.4,1,0.0,1,0.2
alpha20_run3,163,10.0.0.2,10.0.0.3,10.0.0.2->10.0.0.4->10.0.0.3,2,144.05,1,0.2
alpha20_run3,164,10.0.0.5,10.0.0.2,10.0.0.5->10.0.0.2,1,0.0,1,0.2
alpha20_run3,164,10.0.0.3,10.0.0.5,10.0.0.3->10.0.0.2->10.0.0.5,2,91.01,1,0.2
alpha20_run3,164,10.0.0.4,10.0.0.2,10.0.0.4->10.0.0.2,1,0.0,1,0.2
alpha20_run3,164,10.0.0.4,10.0.0.3,10.0.0.4->10.0.0.2->10.0.0.3,2,90.59,1,0.2
alpha20_run3,165,10.0.0.2,10.0.0.1,10.0.0.2->10.0.0.3->10.0.0.1,2,67.3,1,0.2
alpha20_run3,166,10.0.0.5,10.0.0.1,10.0.0.5->10.0.0.3->10.0.0.1,2,75.41,1,0.2
alpha20_run3,166,10.0.0.5,10.0.0.4,10.0.0.5->10.0.0.3->10.0.0.4,2,107.33,1,0.2
alpha20_run3,166,10.0.0.4,10.0.0.5,10.0.0.4->10.0.0.3->10.0.0.5,2,144.05,1,0.2
alpha20_run3,166,10.0.0.4,10.0.0.5,10.0.0.4->10.0.0.3->10.0.0.5,2,91.46,1,0.2
alpha20_run3,167,10.0.0.2,10.0.0.3,10.0.0.2->10.0.0.3,1,0.0,1,0.2
alpha20_run3,167,10.0.0.3,10.0.0.5,10.0.0.3->10.0.0.2->10.0.0.5,2,120.18,1,0.2
alpha20_run3,168,10.0.0.2,10.0.0.3,10.0.0.2->10.0.0.3,1,0.0,1,0.2
alpha20_run3,169,10.0.0.3,10.0.0.2,10.0.0.3->10.0.0.2,1,0.0,1,0.2
alpha20_run3,170,10.0.0.1,10.0.0.2,10.0.0.1->10.0.0.3->10.0.0.2,2,141.53,1,0.2
alpha20_run3,171,10.0.0.3,10.0.0.4,10.0.0.3->10.0.0.2->10.0.0.4,2,97.07,1,0.2
alpha20_run3,171,10.0.0.4,10.0.0.3,10.0.0.4->10.0.0.3,1,0.0,1,0.2
alpha20_run3,172,10.0.0.5,10.0.0.1,10.0.0.5->10.0.0.3->10.0.0.1,2,125.0,1,0.2
alpha20_run3,172,10.0.0.1,10.0.0.5,10.0.0.1->10.0.0.3->10.0.0.5,2,133.56,1,0.2
alpha20_run3,172,10.0.0.4,10.0.0.3,10.0.0.4->10.0.0.2->10.0.0.3,2,110.41,1,0.2
alpha20_run3,174,10.0.0.3,10.0.0.1,10.0.0.3->10.0.0.2->10.0.0.1,2,228.7,1,0.2
alpha20_run3,174,10.0.0.5,10.0.0.3,10.0.0.5->10.0.0.1->10.0.0.3,2,160.68,1,0.2
alpha20_run3,174,10.0.0.4,10.0.0.1,10.0.0.4->10.0.0.3->10.0.0.1,2,80.67,1,0.2
alpha20_run3,174,10.0.0.3,10.0.0.5,10.0.0.3->10.0.0.4->10.0.0.5,2,133.31,1,0.2
alpha20_run3,175,10.0.0.1,10.0.0.2,10.0.0.1->10.0.0.3->10.0.0.2,2,91.25,1,0.2
alpha20_run3,176,10.0.0.1,10.0.0.4,10.0.0.1->10.0.0.3->10.0.0.4,2,101.2,1,0.2
alpha20_run3,176,10.0.0.5,10.0.0.4,10.0.0.5->10.0.0.3->10.0.0.4,2,34.14,1,0.2
alpha20_run3,177,10.0.0.2,10.0.0.3,10.0.0.2->10.0.0.3,1,0.0,1,0.2
alpha20_run3,177,10.0.0.1,10.0.0.2,10.0.0.1->10.0.0.3->10.0.0.2,2,101.09,1,0.2
alpha20_run3,177,10.0.0.4,10.0.0.3,10.0.0.4->10.0.0.3,1,0.0,1,0.2
alpha20_run3,178,10.0.0.3,10.0.0.1,10.0.0.3->10.0.0.5->10.0.0.1,2,323.79,1,0.2
